,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,churn_month,contract_type_id,paperless_billing,gender,senior_citizen,partner,dependents,payment_type_id,monthly_charges,total_charges,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
755,4925-LMHOK,Male,0,No,No,15,Yes,Yes,1,No,Yes,No,Yes,No,No,1,Yes,4,58.6,939.7,Yes,2022-01-31,1,Yes,Male,0,No,No,4,58.6,939.7,2020-10-21 18:07:34,Yes,Yes,1,No,Yes,No,Yes,No,No
756,5022-KVDQT,Male,0,No,No,27,Yes,Yes,2,No,No,Yes,No,No,No,1,Yes,1,81.3,2272.8,No,,1,Yes,Male,0,No,No,1,81.3,2272.8,2019-10-21 18:07:34,Yes,Yes,2,No,No,Yes,No,No,No
757,5038-ETMLM,Female,0,Yes,No,72,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,113.65,8182.75,No,,3,Yes,Female,0,Yes,No,3,113.65,8182.75,2016-01-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
758,5208-FVQKB,Male,0,Yes,No,70,Yes,No,1,Yes,Yes,No,Yes,No,Yes,3,No,2,67.95,4664.15,No,,3,No,Male,0,Yes,No,2,67.95,4664.15,2016-03-21 18:07:34,Yes,No,1,Yes,Yes,No,Yes,No,Yes
759,5223-UZAVK,Male,0,No,No,64,Yes,No,2,Yes,Yes,No,No,Yes,Yes,2,Yes,4,100.3,6603.8,No,,2,Yes,Male,0,No,No,4,100.3,6603.8,2016-09-21 18:07:34,Yes,No,2,Yes,Yes,No,No,Yes,Yes
760,5916-QEWPT,Female,0,Yes,No,2,Yes,No,1,No,No,Yes,No,Yes,Yes,1,No,4,69.0,147.8,No,,1,No,Female,0,Yes,No,4,69.0,147.8,2021-11-21 18:07:34,Yes,No,1,No,No,Yes,No,Yes,Yes
761,5956-VKDTT,Female,1,Yes,No,5,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,74.35,334.8,Yes,2022-01-31,1,Yes,Female,1,Yes,No,1,74.35,334.8,2021-08-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
762,6047-YHPVI,Male,0,No,No,5,Yes,No,2,No,No,No,No,No,No,1,Yes,1,69.7,316.9,Yes,2022-01-31,1,Yes,Male,0,No,No,1,69.7,316.9,2021-08-21 18:07:34,Yes,No,2,No,No,No,No,No,No
763,6161-ERDGD,Male,0,Yes,Yes,71,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,2,No,1,85.45,6300.85,No,,2,No,Male,0,Yes,Yes,1,85.45,6300.85,2016-02-21 18:07:34,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes
764,6188-UXBBR,Female,0,Yes,No,38,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,4,20.25,814.75,No,,2,Yes,Female,0,Yes,No,4,20.25,814.75,2018-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
765,6400-BWQKW,Female,0,No,No,6,Yes,Yes,2,Yes,No,No,No,No,No,1,Yes,1,79.05,434.5,Yes,2022-01-31,1,Yes,Female,0,No,No,1,79.05,434.5,2021-07-21 18:07:34,Yes,Yes,2,Yes,No,No,No,No,No
766,6901-GOGZG,Male,0,No,Yes,60,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,3,Yes,1,84.95,4984.85,No,,3,Yes,Male,0,No,Yes,1,84.95,4984.85,2017-01-21 18:07:34,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes
767,7340-KEFQE,Female,0,Yes,Yes,51,No,No phone service,1,Yes,No,No,Yes,No,No,3,No,3,34.2,1782,No,,3,No,Female,0,Yes,Yes,3,34.2,1782,2017-10-21 18:07:34,No,No phone service,1,Yes,No,No,Yes,No,No
768,7399-QHBJS,Female,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,No,Yes,No,No,3,No,4,66.75,4760.3,No,,3,No,Female,0,Yes,Yes,4,66.75,4760.3,2016-01-21 18:07:34,Yes,Yes,1,Yes,Yes,No,Yes,No,No
769,7503-ZGUZJ,Male,0,No,No,1,Yes,Yes,2,No,No,No,No,Yes,No,1,Yes,2,84.65,84.65,Yes,2022-01-31,1,Yes,Male,0,No,No,2,84.65,84.65,2021-12-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,No
770,7551-JOHTI,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.5,19.5,Yes,2022-01-31,1,No,Female,0,No,No,2,19.5,19.5,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
771,7779-ORAEL,Male,1,Yes,No,45,Yes,Yes,1,Yes,No,Yes,Yes,No,Yes,3,No,4,75.15,3480.35,No,,3,No,Male,1,Yes,No,4,75.15,3480.35,2018-04-21 18:07:34,Yes,Yes,1,Yes,No,Yes,Yes,No,Yes
772,7993-PYKOF,Male,0,Yes,No,8,Yes,No,2,Yes,No,No,No,No,No,1,No,1,75.0,632.95,Yes,2022-01-31,1,No,Male,0,Yes,No,1,75.0,632.95,2021-05-21 18:07:34,Yes,No,2,Yes,No,No,No,No,No
773,8295-KMENE,Female,0,Yes,Yes,59,Yes,Yes,1,Yes,No,Yes,Yes,Yes,No,3,Yes,2,76.45,4519.5,No,,3,Yes,Female,0,Yes,Yes,2,76.45,4519.5,2017-02-21 18:07:34,Yes,Yes,1,Yes,No,Yes,Yes,Yes,No
774,8676-OOQEJ,Male,0,No,No,4,No,No phone service,1,No,No,No,Yes,No,No,1,No,1,30.5,118.4,No,,1,No,Male,0,No,No,1,30.5,118.4,2021-09-21 18:07:34,No,No phone service,1,No,No,No,Yes,No,No
775,8884-ADFVN,Male,1,Yes,No,7,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,1,101.95,700.85,Yes,2022-01-31,1,Yes,Male,1,Yes,No,1,101.95,700.85,2021-06-21 18:07:34,Yes,Yes,2,No,No,Yes,No,Yes,Yes
776,8975-SKGRX,Male,0,Yes,No,71,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,116.1,8310.55,No,,3,Yes,Male,0,Yes,No,3,116.1,8310.55,2016-02-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
777,9173-IVZVP,Female,0,Yes,Yes,53,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,2,20.9,1146.05,No,,3,No,Female,0,Yes,Yes,2,20.9,1146.05,2017-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
778,9225-BZLNZ,Male,0,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,No,Yes,Yes,3,Yes,1,85.25,6083.1,No,,3,Yes,Male,0,Yes,No,1,85.25,6083.1,2016-01-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,No,Yes,Yes
779,9415-ZNBSX,Female,0,Yes,Yes,70,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,89.0,6293.2,No,,3,Yes,Female,0,Yes,Yes,3,89.0,6293.2,2016-03-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes
780,9685-WKZGT,Male,1,No,No,14,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,74.95,1036.75,Yes,2022-01-31,1,Yes,Male,1,No,No,1,74.95,1036.75,2020-11-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
781,1208-DNHLN,Male,0,Yes,Yes,23,Yes,Yes,1,No,No,No,No,No,No,2,Yes,4,48.35,1067.15,Yes,2022-01-31,2,Yes,Male,0,Yes,Yes,4,48.35,1067.15,2020-02-21 18:07:34,Yes,Yes,1,No,No,No,No,No,No
782,1216-BGTSP,Male,0,No,No,45,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes,1,Yes,4,108.45,4964.7,No,,1,Yes,Male,0,No,No,4,108.45,4964.7,2018-04-21 18:07:34,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes
783,1319-YLZJG,Male,0,Yes,No,12,Yes,No,2,Yes,Yes,Yes,No,No,No,1,Yes,1,84.6,959.9,No,,1,Yes,Male,0,Yes,No,1,84.6,959.9,2021-01-21 18:07:34,Yes,No,2,Yes,Yes,Yes,No,No,No
784,1343-EHPYB,Male,0,Yes,No,63,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,1,103.4,6603,Yes,2022-01-31,1,Yes,Male,0,Yes,No,1,103.4,6603,2016-10-21 18:07:34,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes
785,1442-OKRJE,Male,0,Yes,Yes,66,Yes,No,2,Yes,Yes,Yes,No,Yes,Yes,2,Yes,3,103.15,7031.3,No,,2,Yes,Male,0,Yes,Yes,3,103.15,7031.3,2016-07-21 18:07:34,Yes,No,2,Yes,Yes,Yes,No,Yes,Yes
786,2077-DDHJK,Female,0,Yes,No,68,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,3,No,4,70.9,4911.35,No,,3,No,Female,0,Yes,No,4,70.9,4911.35,2016-05-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No
787,2169-RRLFW,Female,0,Yes,No,71,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,4,25.6,1888.25,No,,3,No,Female,0,Yes,No,4,25.6,1888.25,2016-02-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
788,2429-AYKKO,Male,0,No,No,72,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,3,19.85,1434.1,No,,3,No,Male,0,No,No,3,19.85,1434.1,2016-01-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
789,2538-OIMXF,Female,0,No,Yes,1,No,No phone service,1,No,No,No,No,No,No,1,No,2,24.7,24.7,No,,1,No,Female,0,No,Yes,2,24.7,24.7,2021-12-21 18:07:34,No,No phone service,1,No,No,No,No,No,No
790,2592-SEIFQ,Male,0,No,No,3,No,No phone service,1,No,No,No,No,No,No,1,No,1,24.75,66.95,Yes,2022-01-31,1,No,Male,0,No,No,1,24.75,66.95,2021-10-21 18:07:34,No,No phone service,1,No,No,No,No,No,No
791,2718-YSKCS,Male,0,Yes,Yes,71,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,3,19.6,1387.45,No,,3,Yes,Male,0,Yes,Yes,3,19.6,1387.45,2016-02-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
792,2722-VOJQL,Male,0,No,No,64,Yes,Yes,2,No,Yes,No,Yes,Yes,Yes,2,Yes,4,105.65,6903.1,Yes,2022-01-31,2,Yes,Male,0,No,No,4,105.65,6903.1,2016-09-21 18:07:34,Yes,Yes,2,No,Yes,No,Yes,Yes,Yes
793,3088-FVYWK,Male,0,Yes,Yes,53,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,4,25.55,1336.1,No,,3,No,Male,0,Yes,Yes,4,25.55,1336.1,2017-08-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
794,3088-LHEFH,Female,0,No,No,11,Yes,Yes,2,Yes,No,No,No,No,No,1,Yes,3,79.0,929.3,No,,1,Yes,Female,0,No,No,3,79.0,929.3,2021-02-21 18:07:34,Yes,Yes,2,Yes,No,No,No,No,No
795,3190-FZATL,Male,0,No,Yes,14,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.95,268.4,No,,1,No,Male,0,No,Yes,2,19.95,268.4,2020-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
796,3347-YJZZE,Male,0,Yes,Yes,29,Yes,Yes,1,No,Yes,Yes,No,Yes,Yes,1,No,4,80.1,2211.8,No,,1,No,Male,0,Yes,Yes,4,80.1,2211.8,2019-08-21 18:07:34,Yes,Yes,1,No,Yes,Yes,No,Yes,Yes
797,3411-WLRSQ,Female,1,Yes,No,3,Yes,No,2,No,Yes,No,No,No,No,1,Yes,3,74.6,239.05,No,,1,Yes,Female,1,Yes,No,3,74.6,239.05,2021-10-21 18:07:34,Yes,No,2,No,Yes,No,No,No,No
798,3508-CFVZL,Female,0,No,No,71,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,3,No,2,111.3,7985.9,No,,3,No,Female,0,No,No,2,111.3,7985.9,2016-02-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
799,3621-CHYVB,Female,0,Yes,No,57,No,No phone service,1,Yes,No,Yes,Yes,No,Yes,1,Yes,3,49.9,2782.4,No,,1,Yes,Female,0,Yes,No,3,49.9,2782.4,2017-04-21 18:07:34,No,No phone service,1,Yes,No,Yes,Yes,No,Yes
800,3644-QXEHN,Male,0,Yes,Yes,13,Yes,No,2,No,No,Yes,No,Yes,Yes,1,No,1,97.0,1334.45,No,,1,No,Male,0,Yes,Yes,1,97.0,1334.45,2020-12-21 18:07:34,Yes,No,2,No,No,Yes,No,Yes,Yes
801,3649-JPUGY,Male,0,No,No,72,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,3,Yes,3,88.6,6201.95,No,,3,Yes,Male,0,No,No,3,88.6,6201.95,2016-01-21 18:07:34,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes
802,3657-COGMW,Female,1,No,No,52,Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes,1,No,4,108.1,5839.3,No,,1,No,Female,1,No,No,4,108.1,5839.3,2017-09-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes
803,4285-GYRQC,Female,0,Yes,No,7,Yes,No,2,No,No,Yes,No,Yes,No,1,Yes,1,86.25,587.1,Yes,2022-01-31,1,Yes,Female,0,Yes,No,1,86.25,587.1,2021-06-21 18:07:34,Yes,No,2,No,No,Yes,No,Yes,No
804,4393-RYCRE,Male,0,No,No,44,Yes,No,2,Yes,Yes,Yes,No,Yes,Yes,2,Yes,1,106.05,4510.8,No,,2,Yes,Male,0,No,No,1,106.05,4510.8,2018-05-21 18:07:34,Yes,No,2,Yes,Yes,Yes,No,Yes,Yes
805,4505-EXZHB,Female,1,No,No,6,Yes,No,2,No,No,Yes,No,No,No,1,No,1,74.4,434.1,Yes,2022-01-31,1,No,Female,1,No,No,1,74.4,434.1,2021-07-21 18:07:34,Yes,No,2,No,No,Yes,No,No,No
806,4701-AHWMW,Male,0,Yes,No,55,No,No phone service,1,No,No,Yes,Yes,Yes,Yes,1,Yes,3,54.55,2978.3,Yes,2022-01-31,1,Yes,Male,0,Yes,No,3,54.55,2978.3,2017-06-21 18:07:34,No,No phone service,1,No,No,Yes,Yes,Yes,Yes
807,4712-UYOOI,Female,0,Yes,Yes,20,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,20.0,417.65,No,,1,No,Female,0,Yes,Yes,1,20.0,417.65,2020-05-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
808,4785-NKHCX,Male,1,No,No,5,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,20.05,94.15,No,,1,No,Male,1,No,No,3,20.05,94.15,2021-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
809,4815-TUMEQ,Female,0,No,No,10,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,2,19.3,185.2,No,,2,Yes,Female,0,No,No,2,19.3,185.2,2021-03-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
810,4860-YZGZM,Male,0,No,No,10,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,20.0,185.4,No,,1,No,Male,0,No,No,1,20.0,185.4,2021-03-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
811,4913-EHYUI,Male,1,Yes,Yes,56,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes,2,Yes,3,104.55,5794.65,Yes,2022-01-31,2,Yes,Male,1,Yes,Yes,3,104.55,5794.65,2017-05-21 18:07:34,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes
812,4945-RVMTE,Female,0,No,No,28,Yes,No,1,No,No,Yes,No,Yes,No,1,Yes,3,59.55,1646.45,No,,1,Yes,Female,0,No,No,3,59.55,1646.45,2019-09-21 18:07:34,Yes,No,1,No,No,Yes,No,Yes,No
813,5146-CBVOE,Female,0,No,No,16,Yes,No,2,No,Yes,No,No,No,No,1,No,3,75.1,1212.85,No,,1,No,Female,0,No,No,3,75.1,1212.85,2020-09-21 18:07:34,Yes,No,2,No,Yes,No,No,No,No
814,5168-MSWXT,Male,0,Yes,Yes,8,Yes,No,2,No,No,Yes,No,Yes,Yes,1,Yes,1,94.75,759.55,No,,1,Yes,Male,0,Yes,Yes,1,94.75,759.55,2021-05-21 18:07:34,Yes,No,2,No,No,Yes,No,Yes,Yes
815,5537-UXXVS,Female,0,Yes,No,20,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,19.25,375.25,No,,1,No,Female,0,Yes,No,3,19.25,375.25,2020-05-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
816,5687-DKDTV,Female,0,No,No,4,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.35,77.5,Yes,2022-01-31,1,No,Female,0,No,No,2,20.35,77.5,2021-09-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
817,5702-KVQRD,Male,0,Yes,No,71,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,3,Yes,1,82.55,5832.65,No,,3,Yes,Male,0,Yes,No,1,82.55,5832.65,2016-02-21 18:07:34,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes
818,5756-OZRIO,Male,1,Yes,No,61,Yes,Yes,1,No,Yes,No,No,No,Yes,2,No,3,64.05,3902.6,No,,2,No,Male,1,Yes,No,3,64.05,3902.6,2016-12-21 18:07:34,Yes,Yes,1,No,Yes,No,No,No,Yes
819,5825-XJOCM,Male,0,No,Yes,48,Yes,Yes,1,Yes,Yes,Yes,No,No,No,2,Yes,3,64.4,3035.35,No,,2,Yes,Male,0,No,Yes,3,64.4,3035.35,2018-01-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,No,No,No
820,5844-QVTAT,Female,0,Yes,Yes,33,Yes,No,1,Yes,Yes,Yes,No,No,No,2,Yes,2,58.45,1955.4,No,,2,Yes,Female,0,Yes,Yes,2,58.45,1955.4,2019-04-21 18:07:34,Yes,No,1,Yes,Yes,Yes,No,No,No
821,6005-OBZPH,Female,1,No,No,26,Yes,Yes,2,No,Yes,No,No,Yes,No,1,Yes,1,89.15,2277.65,Yes,2022-01-31,1,Yes,Female,1,No,No,1,89.15,2277.65,2019-11-21 18:07:34,Yes,Yes,2,No,Yes,No,No,Yes,No
822,6087-YPWHO,Male,0,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,3,No,2,68.15,4808.7,No,,3,No,Male,0,Yes,No,2,68.15,4808.7,2016-01-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No
823,6729-GDNGC,Female,1,No,No,20,Yes,No,2,No,No,No,No,Yes,No,1,No,3,80.7,1614.2,No,,1,No,Female,1,No,No,3,80.7,1614.2,2020-05-21 18:07:34,Yes,No,2,No,No,No,No,Yes,No
824,6856-RAURS,Female,0,No,No,2,Yes,Yes,2,No,No,No,No,No,No,1,Yes,2,74.9,136.05,No,,1,Yes,Female,0,No,No,2,74.9,136.05,2021-11-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
825,7294-TMAOP,Female,0,No,No,1,Yes,No,2,No,No,No,No,Yes,Yes,1,No,1,90.55,90.55,Yes,2022-01-31,1,No,Female,0,No,No,1,90.55,90.55,2021-12-21 18:07:34,Yes,No,2,No,No,No,No,Yes,Yes
826,7312-XSBAT,Male,0,No,No,1,Yes,No,1,Yes,No,No,No,No,No,1,No,1,49.75,49.75,No,,1,No,Male,0,No,No,1,49.75,49.75,2021-12-21 18:07:34,Yes,No,1,Yes,No,No,No,No,No
827,7596-IIWYC,Female,0,No,No,27,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,3,20.25,538.2,No,,3,Yes,Female,0,No,No,3,20.25,538.2,2019-10-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
828,7629-WFGLW,Female,1,Yes,No,56,Yes,Yes,2,Yes,Yes,Yes,Yes,No,No,2,No,1,95.65,5471.75,No,,2,No,Female,1,Yes,No,1,95.65,5471.75,2017-05-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,No,No
829,7839-NUIAA,Female,0,Yes,Yes,61,Yes,Yes,1,Yes,Yes,No,No,No,No,1,No,1,59.8,3641.5,No,,1,No,Female,0,Yes,Yes,1,59.8,3641.5,2016-12-21 18:07:34,Yes,Yes,1,Yes,Yes,No,No,No,No
830,7928-VJYAB,Male,0,Yes,Yes,11,Yes,No,2,No,No,No,No,Yes,Yes,1,No,1,90.6,1020.2,No,,1,No,Male,0,Yes,Yes,1,90.6,1020.2,2021-02-21 18:07:34,Yes,No,2,No,No,No,No,Yes,Yes
831,8468-FZTOE,Female,0,Yes,Yes,72,Yes,No,1,Yes,Yes,Yes,Yes,No,Yes,3,Yes,1,74.35,5237.4,No,,3,Yes,Female,0,Yes,Yes,1,74.35,5237.4,2016-01-21 18:07:34,Yes,No,1,Yes,Yes,Yes,Yes,No,Yes
832,8869-TORSS,Female,0,No,No,48,Yes,No,1,Yes,No,Yes,Yes,No,No,2,Yes,4,60.35,2896.4,Yes,2022-01-31,2,Yes,Female,0,No,No,4,60.35,2896.4,2018-01-21 18:07:34,Yes,No,1,Yes,No,Yes,Yes,No,No
833,8908-NMQTX,Male,0,No,No,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,65.6,4566.5,No,,3,Yes,Male,0,No,No,3,65.6,4566.5,2016-01-21 18:07:34,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes
834,9526-JAWYF,Male,0,No,No,26,Yes,No,2,No,Yes,Yes,No,Yes,No,1,No,1,89.8,2335.3,Yes,2022-01-31,1,No,Male,0,No,No,1,89.8,2335.3,2019-11-21 18:07:34,Yes,No,2,No,Yes,Yes,No,Yes,No
835,1092-WPIVQ,Female,0,Yes,Yes,18,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,2,25.1,428.45,No,,3,No,Female,0,Yes,Yes,2,25.1,428.45,2020-07-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
836,1104-FEJAM,Male,0,Yes,Yes,28,Yes,Yes,1,No,Yes,No,No,No,Yes,1,No,1,64.4,1802.15,No,,1,No,Male,0,Yes,Yes,1,64.4,1802.15,2019-09-21 18:07:34,Yes,Yes,1,No,Yes,No,No,No,Yes
837,1353-LJWEM,Male,0,No,No,11,Yes,No,1,No,Yes,Yes,Yes,No,No,1,Yes,1,60.9,688.5,No,,1,Yes,Male,0,No,No,1,60.9,688.5,2021-02-21 18:07:34,Yes,No,1,No,Yes,Yes,Yes,No,No
838,1725-MIMXW,Male,0,No,Yes,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.45,19.45,Yes,2022-01-31,1,Yes,Male,0,No,Yes,2,19.45,19.45,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
839,1810-MVMAI,Male,0,Yes,Yes,30,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,1,No,1,67.6,2000.2,No,,1,No,Male,0,Yes,Yes,1,67.6,2000.2,2019-07-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No
840,1897-RCFUM,Female,0,Yes,Yes,39,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,2,24.2,914.6,No,,2,Yes,Female,0,Yes,Yes,2,24.2,914.6,2018-10-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
841,2189-UXTKY,Female,0,Yes,No,22,Yes,Yes,1,Yes,No,No,Yes,Yes,Yes,1,Yes,1,79.2,1742.75,Yes,2022-01-31,1,Yes,Female,0,Yes,No,1,79.2,1742.75,2020-03-21 18:07:34,Yes,Yes,1,Yes,No,No,Yes,Yes,Yes
842,2302-OUZXB,Male,0,Yes,No,72,Yes,Yes,1,No,Yes,Yes,No,Yes,Yes,3,No,3,82.15,5784.3,No,,3,No,Male,0,Yes,No,3,82.15,5784.3,2016-01-21 18:07:34,Yes,Yes,1,No,Yes,Yes,No,Yes,Yes
843,2506-CLAKW,Female,0,No,No,6,Yes,No,2,Yes,Yes,Yes,Yes,No,Yes,1,Yes,3,98.15,567.45,Yes,2022-01-31,1,Yes,Female,0,No,No,3,98.15,567.45,2021-07-21 18:07:34,Yes,No,2,Yes,Yes,Yes,Yes,No,Yes
844,2651-ZCBXV,Male,0,No,No,54,Yes,Yes,2,Yes,Yes,No,Yes,Yes,Yes,3,Yes,4,108.0,5760.65,No,,3,Yes,Male,0,No,No,4,108.0,5760.65,2017-07-21 18:07:34,Yes,Yes,2,Yes,Yes,No,Yes,Yes,Yes
845,2869-ADAWR,Female,0,No,No,45,Yes,Yes,2,No,Yes,No,No,Yes,No,1,Yes,4,89.3,4016.85,Yes,2022-01-31,1,Yes,Female,0,No,No,4,89.3,4016.85,2018-04-21 18:07:34,Yes,Yes,2,No,Yes,No,No,Yes,No
846,2929-ERCFZ,Female,0,Yes,Yes,8,Yes,No,2,No,No,Yes,No,Yes,Yes,1,Yes,1,94.2,777.3,Yes,2022-01-31,1,Yes,Female,0,Yes,Yes,1,94.2,777.3,2021-05-21 18:07:34,Yes,No,2,No,No,Yes,No,Yes,Yes
847,2958-NHPPS,Male,0,No,No,23,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,20.85,473.9,No,,1,No,Male,0,No,No,1,20.85,473.9,2020-02-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
848,3128-YOVTD,Female,0,Yes,Yes,51,Yes,No,2,Yes,Yes,No,No,No,No,1,Yes,3,79.15,4018.55,No,,1,Yes,Female,0,Yes,Yes,3,79.15,4018.55,2017-10-21 18:07:34,Yes,No,2,Yes,Yes,No,No,No,No
849,3170-NMYVV,Female,0,Yes,Yes,50,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,3,20.15,930.9,No,,3,No,Female,0,Yes,Yes,3,20.15,930.9,2017-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
850,3192-NQECA,Male,0,Yes,No,68,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,3,Yes,3,110.0,7611.85,Yes,2022-01-31,3,Yes,Male,0,Yes,No,3,110.0,7611.85,2016-05-21 18:07:34,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes
